Account Code,Storage Branch,Account Description,Barcode,Alternate Code,Long Description,Contents,Object Code,Description,Add Date,Item Status,Status Date,Destroy Date,Perm Flag,Container Barcode,From Date,To Date,User Field 1,User Field 2,User Field 3,User Field 4,User Date,Access Count
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955124,B41100063,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955126,B41100020,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955127,B41100024,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955129,B0000103037,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955128,B41100019,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955130,B0000103011,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955131,B41100017,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955132,B41100005,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955134,B41100008,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955133,B41100012,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955136,B41100029,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955135,B41100004,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955137,B0000138077,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955139,B0000103013,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955138,B41100010,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955140,B0000103035,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955101,B41100027,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955103,B41100032,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955102,B41100022,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955104,B41100006,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955106,B41100013,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955105,B41100028,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955108,B0000103039,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955107,B0000166342,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955109,B0000103012,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955110,B0000103032,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955111,B0000138079,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955114,B41100023,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955112,B0000138078,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955115,B41100011,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955113,B41100007,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955116,B41100016,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955118,B41100003,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955117,B41100014,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955120,B0000103036,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955119,B0000146690,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955081,B41100026,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955082,B41100021,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955083,B41100040,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955086,B41100056,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955085,B41100059,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955084,B41100031,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955088,B41100036,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955087,B41100053,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955089,B41100037,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955090,B41100033,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02950239,B0000146692,,,C09,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955092,B41100065,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955093,B41100075,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955091,B41100069,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955096,B41100060,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955095,B41100061,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955094,B41100074,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955097,B41100034,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955099,B41100066,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955098,B41100035,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955100,B41100064,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955061,B41100030,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955063,B41100068,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955062,B41100015,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955065,B41100062,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955064,B41100070,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955066,B41100052,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955068,B41100054,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955067,B41100038,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955070,B41100071,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955069,B41100073,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955072,B41100001,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955071,B41100067,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955074,B41100025,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955073,B41100039,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955076,B41100058,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955075,B41100057,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955077,B41100051,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955079,B41100041,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955078,B41100055,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02955080,B41100072,,,C01,,2019-10-11,In,2019-10-11,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939008,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939004,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939003,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939058,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939006,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939007,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939005,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939043,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939048,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939047,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939049,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939061,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939045,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939046,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939044,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939057,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939055,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939056,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938989,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939060,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938996,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938990,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938998,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938992,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938993,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938994,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938997,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938991,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939059,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938995,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939012,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939009,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939014,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939010,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939001,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939011,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939000,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02938999,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939002,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939013,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939050,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939052,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939054,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939053,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939051,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939021,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939015,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939065,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939020,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939023,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939039,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939018,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939064,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939116,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939117,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939016,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939062,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939030,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939019,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939034,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939042,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939031,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939022,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939041,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939032,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939033,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939063,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939017,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939026,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939036,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939035,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939037,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939038,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939028,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939027,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939040,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939029,,,,C01,,2019-10-15,In,2019-10-15,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939067,,,,C01,,2019-10-16,In,2019-10-16,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939069,,,,C01,,2019-10-16,In,2019-10-16,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939066,,,,C01,,2019-10-16,In,2019-10-16,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939068,,,,C01,,2019-10-16,In,2019-10-16,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939025,,,,C01,,2019-10-16,Out,2019-10-22,,No,,,,,,,,,1
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02939024,,,,C01,,2019-10-16,Out,2019-10-22,,No,,,,,,,,,1
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931025,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931022,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931023,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931040,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931038,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931027,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931031,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931032,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931052,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931024,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931058,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931041,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931035,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931030,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931029,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
BNEN1445\SOCIAL\10.1003,Brisbane,Creative Opportunities,BNE02931028,,,,C01,,2019-11-21,In,2019-11-21,,No,,,,,,,,,0
